b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),psi,b/h,L/h,axial_flag,section_family
165.0,165.0,82.5,1.2,0.0,375.0,34.6,1200.0,0.0,0.0,830.0,0.5,137.5,20764.953546505916,949.2085480103905,81.3,1.8374311900594336,1.0,0.49543404351548054,8.475236116510303,29.315678215778536,0.3967606244583718,0.0,0.0,0.0,1074.420598213001,0.7725093891353846,1.0,7.2727272727272725,axial,circular
165.0,165.0,82.5,1.6,0.0,375.0,34.9,1200.0,0.0,0.0,885.0,0.5,103.125,20561.127015141017,1259.9420166454836,80.9,2.4418382321664325,1.0,0.6584298082561914,11.318780433404353,29.387755630075223,0.39282747884797137,0.0,0.0,0.0,1190.0615890704778,0.7436589905327905,1.0,7.2727272727272725,axial,circular
165.0,165.0,82.5,0.0,0.0,375.0,31.2,1200.0,0.0,0.0,560.0,0.5,0.0,21382.46499849553,0.0,82.5,0.0,1.0,0.0,0.0,29.09090909090909,0.41211793478491826,0.0,0.0,0.0,667.1329079530605,0.839412946541983,1.0,7.2727272727272725,axial,circular
165.0,165.0,82.5,1.2,0.0,375.0,33.7,1200.0,0.0,0.0,895.0,0.5,137.5,20764.953546505916,949.2085480103905,81.3,1.8374311900594336,1.0,0.5086652197517989,8.475236116510303,29.315678215778536,0.39477459023580697,0.0,0.0,0.0,1055.7321400211458,0.8477529157936534,1.0,7.2727272727272725,axial,circular
165.0,165.0,82.5,1.6,0.0,375.0,33.5,1200.0,0.0,0.0,1190.0,0.5,103.125,20561.127015141017,1259.9420166454836,80.9,2.4418382321664325,1.0,0.6859462778549577,11.318780433404353,29.387755630075223,0.390020675410584,0.0,0.0,0.0,1161.2760112492804,1.0247348506922302,1.0,7.2727272727272725,axial,circular
150.0,150.0,75.0,0.0,0.0,0.0,34.8,1200.0,0.0,0.0,480.0,0.5,0.0,17671.458676442588,0.0,75.0,0.0,1.0,0.0,0.0,32.0,0.4658760262594966,0.0,0.0,0.0,614.966761940202,0.7805299891096783,1.0,8.0,axial,circular
150.0,150.0,75.0,1.2,0.0,375.0,32.9,1200.0,0.0,0.0,800.0,0.5,125.0,17110.495892217594,861.7572157750068,73.8,1.8356122555466783,1.0,0.5740605490338868,9.327298046477024,32.27119456236658,0.4307748231365503,0.0,0.0,0.0,886.0942707695863,0.9028384748557148,1.0,8.0,axial,circular
150.0,150.0,75.0,1.2,0.0,375.0,33.4,1200.0,0.0,0.0,895.0,0.5,125.0,17110.495892217594,861.7572157750068,73.8,1.8356122555466783,1.0,0.5654668282399664,9.327298046477024,32.27119456236658,0.43196590976761906,0.0,0.0,0.0,894.6495187156951,1.0003917526103496,1.0,8.0,axial,circular
150.0,150.0,75.0,1.6,0.0,375.0,34.1,1200.0,0.0,0.0,1125.0,0.5,93.75,16925.51891677423,1143.3402403316393,73.4,2.4386214390089833,1.0,0.7428658348109161,12.458896997661698,32.357811813977165,0.4287303441116127,0.0,0.0,0.0,1005.9127851863659,1.118387216632872,1.0,8.0,axial,circular
219.0,219.0,109.5,6.0,0.0,325.0,58.0,1000.0,0.0,0.0,2989.0,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,1.009854472342087,28.07330230937649,18.75528317476948,0.24485651507726997,0.0,0.0,0.0,3923.0439937296806,0.7619083560565236,1.0,4.566210045662101,axial,circular
219.0,219.0,109.5,6.0,0.0,325.0,56.1,1000.0,25.0,25.0,2450.0,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,1.044056317216418,28.07330230937649,18.75528317476948,0.2434404812749474,0.1141552511415525,1.0,0.9629447710688536,3859.1022945131876,0.6348626734988011,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,6.0,0.0,325.0,59.4,1000.0,50.0,50.0,1862.0,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,0.9860531884821725,28.07330230937649,18.75528317476948,0.24589221339789988,0.228310502283105,1.0,1.9258895421377071,3970.158929994465,0.4689988569305451,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,6.0,0.0,325.0,58.0,1000.0,75.0,75.0,1332.8,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,1.009854472342087,28.07330230937649,18.75528317476948,0.24485651507726997,0.3424657534246575,1.0,2.888834313206561,3923.0439937296806,0.3397361849956958,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,6.0,0.0,325.0,54.1,1000.0,100.0,100.0,960.4,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,1.0826535932687809,28.07330230937649,18.75528317476948,0.24193681150268806,0.45662100456621,1.0,3.8517790842754143,3791.7952427063533,0.2532837187997854,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,6.0,0.0,325.0,54.1,1000.0,125.0,125.0,770.3,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,1.0826535932687809,28.07330230937649,18.75528317476948,0.24193681150268806,0.5707762557077626,1.0,4.814723855344268,3791.7952427063533,0.2031491551348133,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,47.6,1000.0,0.0,0.0,1930.6,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.8033600230470657,18.588386818498428,18.604128577213388,0.24395566973519936,0.0,0.0,0.0,3001.5403270342595,0.6432030856328935,1.0,4.566210045662101,axial,circular
219.0,219.0,109.5,4.0,0.0,325.0,48.3,1000.0,25.0,25.0,1646.4,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7917171241623256,18.588386818498428,18.604128577213388,0.24461662975153836,0.1141552511415525,1.0,0.9474859803216229,3026.017025177092,0.5440815389674312,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,49.3,1000.0,50.0,50.0,1235.8,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7756579532868221,18.588386818498428,18.604128577213388,0.24555575505838476,0.228310502283105,1.0,1.8949719606432458,3060.98373680971,0.40372641812465304,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,49.3,1000.0,75.0,75.0,986.9,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7756579532868221,18.588386818498428,18.604128577213388,0.24555575505838476,0.3424657534246575,1.0,2.8424579409648687,3060.98373680971,0.32241268979383403,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,48.3,1000.0,100.0,100.0,669.3,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7917171241623256,18.588386818498428,18.604128577213388,0.24461662975153836,0.45662100456621,1.0,3.7899439212864916,3026.017025177092,0.22118183553869147,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,48.3,1000.0,125.0,125.0,579.2,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7917171241623256,18.588386818498428,18.604128577213388,0.24461662975153836,0.5707762557077626,1.0,4.737429901608115,3026.017025177092,0.19140672216346946,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,52.3,1000.0,0.0,0.0,1979.6,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7311651452588973,18.588386818498428,18.604128577213388,0.2483376669317815,0.0,0.0,0.0,3165.8838717075632,0.6252914131472155,1.0,4.566210045662101,axial,circular
219.0,219.0,109.5,4.0,0.0,325.0,54.2,1000.0,25.0,25.0,1695.4,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7055338947793417,18.588386818498428,18.604128577213388,0.2500725884705421,0.1141552511415525,1.0,0.9474859803216229,3232.3206238095368,0.5245147982881233,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,54.2,1000.0,50.0,50.0,1521.0,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7055338947793417,18.588386818498428,18.604128577213388,0.2500725884705421,0.228310502283105,1.0,1.8949719606432458,3232.3206238095368,0.4705597547459216,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,52.0,1000.0,75.0,75.0,1017.2,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.735383405712314,18.588386818498428,18.604128577213388,0.24806183930362427,0.3424657534246575,1.0,2.8424579409648687,3155.3938582177775,0.32236863152625034,1.0,4.566210045662101,eccentric,circular
219.0,219.0,109.5,4.0,0.0,325.0,54.1,1000.0,100.0,100.0,825.2,0.5,54.75,34966.71163261779,4114.2303179127775,105.5,6.034076336466413,1.0,0.7068380239748674,18.588386818498428,18.604128577213388,0.24998178906956395,0.45662100456621,1.0,3.7899439212864916,3228.823952646275,0.255572930609513,1.0,4.566210045662101,eccentric,circular
159.0,159.0,79.5,4.8,0.0,433.0,64.5,650.0,0.0,0.0,2220.0,0.5,33.125,17530.36975036987,3503.8387815189785,74.7,7.125402680045866,1.0,1.341779710908966,41.30253494591513,16.830508838109196,0.2393284832695239,0.0,0.0,0.0,2647.8710412965743,0.8384094109481026,1.0,4.088050314465409,axial,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,645.0,15.0,15.0,290.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,34.826812620458995,0.42978125970083525,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.7159514633432401,1.0,8.486842105263158,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,875.0,15.0,15.0,267.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,47.24567603550639,0.5830365926174121,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.6591691059056728,1.0,11.513157894736842,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1105.0,15.0,15.0,245.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,59.66453945055378,0.736291925533989,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.6048555466175649,1.0,14.539473684210526,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1330.0,15.0,15.0,226.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,71.81342757396972,0.8862156207784665,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.5579483817778353,1.0,17.5,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1555.0,15.0,15.0,206.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,83.96231569738565,1.036139316022944,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.5085724187886465,1.0,20.460526315789473,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1785.0,15.0,15.0,185.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,96.38117911243303,1.1893946489395208,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.456727657649998,1.0,23.486842105263158,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1555.0,0.0,0.0,355.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,83.96231569738565,1.036139316022944,0.0,0.0,0.0,405.05539110961877,0.8764233430581042,1.0,20.460526315789473,axial,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1555.0,25.0,25.0,130.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,83.96231569738565,1.036139316022944,0.32894736842105265,1.0,2.769693007476796,405.05539110961877,0.3209437594297283,1.0,20.460526315789473,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,645.0,15.0,15.0,275.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,34.826812620458995,0.42978125970083525,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.6789194911013484,1.0,8.486842105263158,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,875.0,15.0,15.0,255.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,47.24567603550639,0.5830365926174121,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.6295435281121594,1.0,11.513157894736842,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1105.0,15.0,15.0,235.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,59.66453945055378,0.736291925533989,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.5801675651229704,1.0,14.539473684210526,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1330.0,15.0,15.0,218.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,71.81342757396972,0.8862156207784665,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.5381979965821598,1.0,17.5,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1555.0,15.0,15.0,206.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,83.96231569738565,1.036139316022944,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.5085724187886465,1.0,20.460526315789473,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1785.0,15.0,15.0,195.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,96.38117911243303,1.1893946489395208,0.19736842105263158,1.0,1.6618158044860776,405.05539110961877,0.48141563914459246,1.0,23.486842105263158,eccentric,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1555.0,0.0,0.0,330.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,83.96231569738565,1.036139316022944,0.0,0.0,0.0,405.05539110961877,0.814703389321618,1.0,20.460526315789473,axial,circular
76.0,76.0,38.0,2.0,0.0,275.0,52.0,1555.0,25.0,25.0,140.0,0.5,38.0,4071.5040790523717,703.0442872687106,36.0,2.9844321115835584,1.0,0.9131816156551752,22.79774529681885,83.96231569738565,1.036139316022944,0.32894736842105265,1.0,2.769693007476796,405.05539110961877,0.3456317409243228,1.0,20.460526315789473,eccentric,circular
250.0,250.0,125.0,5.0,0.0,333.0,38.0,750.0,0.0,0.0,4426.0,0.5,50.0,45238.93421169302,5851.548999352503,120.0,7.524922646448871,1.0,1.1334937195947776,20.88166034389562,12.242392574059092,0.15428028507349612,0.0,0.0,0.0,3667.6453168287185,1.2067688169550168,1.0,3.0,axial,circular
250.0,250.0,125.0,5.0,0.0,333.0,38.0,750.0,0.0,0.0,4484.0,0.5,50.0,45238.93421169302,5851.548999352503,120.0,7.524922646448871,1.0,1.1334937195947776,20.88166034389562,12.242392574059092,0.15428028507349612,0.0,0.0,0.0,3667.6453168287185,1.2225827779544272,1.0,3.0,axial,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,0.0,0.0,18042.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.0,0.0,0.0,14881.237031291563,1.2123992086183517,1.0,3.0,axial,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,0.0,0.0,18228.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.0,0.0,0.0,14881.237031291563,1.224898169531943,1.0,3.0,axial,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,0.0,0.0,15402.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.0,0.0,0.0,14881.237031291563,1.0349946021028629,1.0,3.0,axial,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,0.0,0.0,15646.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.0,0.0,0.0,14881.237031291563,1.0513910884626279,1.0,3.0,axial,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,50.0,50.0,15353.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.1,1.0,0.8326454218743178,14881.237031291563,1.031701865087992,1.0,3.0,eccentric,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,100.0,100.0,14080.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.2,1.0,1.6652908437486356,14881.237031291563,0.9461579014159401,1.0,3.0,eccentric,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,50.0,50.0,15382.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.1,1.0,0.8326454218743178,14881.237031291563,1.0336506278110789,1.0,3.0,eccentric,circular
500.0,500.0,250.0,10.0,0.0,342.0,38.0,1500.0,100.0,100.0,13928.0,0.5,50.0,180955.73684677208,23406.195997410014,240.0,15.049845292897743,1.0,1.164128684989231,21.446029542379282,12.242392574059092,0.15538399710183906,0.2,1.0,1.6652908437486356,14881.237031291563,0.9359436967983817,1.0,3.0,eccentric,circular
108.0,108.0,54.0,4.0,0.0,348.1,31.8,4158.0,0.0,0.0,342.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.727718030015158,40.960795957001075,159.37140928367265,1.919619758816414,0.0,0.0,0.0,931.022240431112,0.367338163524038,1.0,38.5,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,31.8,4158.0,0.0,0.0,292.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.727718030015158,40.960795957001075,159.37140928367265,1.919619758816414,0.0,0.0,0.0,931.022240431112,0.3136337536521026,1.0,38.5,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,46.8,4158.0,0.0,0.0,298.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,1.8534494306513256,40.960795957001075,159.37140928367265,2.0002069665012545,0.0,0.0,0.0,1048.831964940729,0.28412558918991415,1.0,38.5,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,46.8,4158.0,0.0,0.0,280.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,1.8534494306513256,40.960795957001075,159.37140928367265,2.0002069665012545,0.0,0.0,0.0,1048.831964940729,0.26696364084958374,1.0,38.5,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,46.8,4023.0,0.0,0.0,318.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,1.8534494306513256,40.960795957001075,154.1970128783586,1.9352651818745905,0.0,0.0,0.0,1048.831964940729,0.30319442067917013,1.0,37.25,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,46.8,4023.0,0.0,0.0,320.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,1.8534494306513256,40.960795957001075,154.1970128783586,1.9352651818745905,0.0,0.0,0.0,1048.831964940729,0.30510130382809575,1.0,37.25,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,31.8,3807.0,0.0,0.0,350.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.727718030015158,40.960795957001075,145.91797862985612,1.757573935020223,0.0,0.0,0.0,931.022240431112,0.3759308691035476,1.0,35.25,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,31.8,3807.0,0.0,0.0,370.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.727718030015158,40.960795957001075,145.91797862985612,1.757573935020223,0.0,0.0,0.0,931.022240431112,0.3974126330523218,1.0,35.25,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,31.8,3510.0,0.0,0.0,400.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.727718030015158,40.960795957001075,134.53430653816523,1.6204582379619077,0.0,0.0,0.0,931.022240431112,0.429635278975483,1.0,32.5,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,31.8,3510.0,0.0,0.0,390.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.727718030015158,40.960795957001075,134.53430653816523,1.6204582379619077,0.0,0.0,0.0,931.022240431112,0.41889439700109593,1.0,32.5,axial,circular
108.0,108.0,54.0,4.0,0.0,348.1,46.8,3510.0,0.0,0.0,440.0,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,1.8534494306513256,40.960795957001075,134.53430653816523,1.688486400293267,0.0,0.0,0.0,1048.831964940729,0.4195142927636316,1.0,32.5,axial,circular
101.6,101.6,50.8,3.06,0.0,371.0,33.2,305.0,0.0,0.0,864.0,0.5,33.20261437908496,7160.027692900663,1427.5128273407013,47.739999999999995,4.5428752613771195,1.0,2.2279279572627875,35.303869333282606,12.35838935668673,0.154400686754911,0.0,0.0,0.0,767.3201783477023,1.125996714774896,1.0,3.001968503937008,axial,circular
101.7,101.7,50.85,3.03,0.0,371.0,33.7,305.0,0.0,0.0,803.0,0.5,33.56435643564357,7184.044540418828,1415.7949301969945,47.82,4.500301251909789,1.0,2.169578384456584,34.9145078305841,12.34292688548944,0.15452030967061497,0.0,0.0,0.0,767.3622201151994,1.0464419265773215,1.0,2.999016715830875,axial,circular
216.4,216.4,108.2,6.66,0.0,452.0,32.5,650.0,0.0,0.0,4200.0,0.5,32.492492492492495,32390.987674340842,6609.133296528272,101.54,9.878688142480911,1.0,2.8377582441381937,43.97446366359436,12.37219827945999,0.1654463319686345,0.0,0.0,0.0,4040.0353494468563,1.0395948640833168,1.0,3.0036968576709797,axial,circular
318.4,318.4,159.2,10.39,0.0,339.0,30.6,950.0,0.0,0.0,7742.0,0.5,30.64485081809432,69568.73493779554,15116.18290591752,148.81,15.372966717975856,1.0,2.4071674594606676,35.02073595453138,12.308229146839496,0.14723225060521272,0.0,0.0,0.0,7253.1892942025825,1.0673925201687648,1.0,2.983668341708543,axial,circular
101.9,101.9,50.95,3.04,0.0,371.0,51.3,305.0,0.0,0.0,877.0,0.5,33.51973684210527,7211.111560244362,1423.1521368089836,47.910000000000004,4.5149129201936375,1.0,1.4272684288138395,34.96206832377039,12.319105544726012,0.16226939661609094,0.0,0.0,0.0,897.9194657966686,0.9767022916937121,1.0,2.9931305201177625,axial,circular
