b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
180.0,180.0,90.0,3.8,0.0,360.3,55.313,630.0,27.0,27.0,1285.0,0.5,47.36842105263158,23343.415716939744,3195.2352228624177,86.2,5.710363725315418,1.0,0.891611125491015,23.868260443516764,14.297167690604619,0.1946689242416078,0.15,1.0,1.2514836977955222
180.0,180.0,90.0,3.8,0.0,360.3,55.313,630.0,27.0,27.0,1226.0,0.5,47.36842105263158,23343.415716939744,3195.2352228624177,86.2,5.710363725315418,1.0,0.891611125491015,23.868260443516764,14.297167690604619,0.1946689242416078,0.15,1.0,1.2514836977955222
180.0,180.0,90.0,3.8,0.0,360.3,55.313,630.0,27.0,27.0,1233.0,0.5,47.36842105263158,23343.415716939744,3195.2352228624177,86.2,5.710363725315418,1.0,0.891611125491015,23.868260443516764,14.297167690604619,0.1946689242416078,0.15,1.0,1.2514836977955222
180.0,180.0,90.0,3.8,0.0,360.3,55.313,630.0,27.0,27.0,1222.0,0.5,47.36842105263158,23343.415716939744,3195.2352228624177,86.2,5.710363725315418,1.0,0.891611125491015,23.868260443516764,14.297167690604619,0.1946689242416078,0.15,1.0,1.2514836977955222
180.0,180.0,90.0,6.0,0.0,275.0,45.607,800.0,60.0,60.0,930.0,0.5,30.0,22167.07776372958,4928.177269652256,84.0,8.869195892914647,1.0,1.3405378005125952,29.036057982756283,18.344532522057214,0.21547758590964097,0.3333333333333333,1.0,2.839403307258124
180.0,180.0,90.0,6.0,0.0,275.0,45.607,800.0,120.0,120.0,550.0,0.5,30.0,22167.07776372958,4928.177269652256,84.0,8.869195892914647,1.0,1.3405378005125952,29.036057982756283,18.344532522057214,0.21547758590964097,0.6666666666666666,1.0,5.678806614516248
220.0,220.0,110.0,4.0,100.0,326.0,51.7,660.0,0.0,0.0,2989.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.7384151879721217,18.55971508741375,12.221973162052155,0.16296103913563506,0.0,0.0,0.0
220.0,220.0,110.0,5.0,100.0,309.0,51.7,660.0,0.0,0.0,3191.0,0.5,44.0,34636.05900582747,5122.787897390972,105.0,7.497262333632889,1.0,0.8839869227432399,22.06337201040536,12.272428618214498,0.15808871661926197,0.0,0.0,0.0
220.0,220.0,110.0,6.0,100.0,305.0,51.7,660.0,0.0,0.0,3335.0,0.5,36.666666666666664,33979.4661412272,6094.195032790705,104.0,8.94176608885408,1.0,1.058057070721892,26.22344862596629,12.3209199369659,0.15521327726034123,0.0,0.0,0.0
220.0,220.0,110.0,4.0,50.0,326.0,56.1,660.0,0.0,0.0,3128.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6805002712684259,18.55971508741375,12.221973162052155,0.16559152875982744,0.0,0.0,0.0
220.0,220.0,110.0,5.0,50.0,309.0,56.1,660.0,0.0,0.0,3311.0,0.5,44.0,34636.05900582747,5122.787897390972,105.0,7.497262333632889,1.0,0.8146546150771035,22.06337201040536,12.272428618214498,0.1605365324288769,0.0,0.0,0.0
220.0,220.0,110.0,6.0,50.0,305.0,56.1,660.0,0.0,0.0,3427.0,0.5,36.666666666666664,33979.4661412272,6094.195032790705,104.0,8.94176608885408,1.0,0.9750722024299788,26.22344862596629,12.3209199369659,0.1574695784560763,0.0,0.0,0.0
220.0,220.0,110.0,4.0,0.0,326.0,59.2,660.0,0.0,0.0,3197.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6448659665229509,18.55971508741375,12.221973162052155,0.1674023238380309,0.0,0.0,0.0
220.0,220.0,110.0,5.0,0.0,309.0,59.2,660.0,0.0,0.0,3345.0,0.5,44.0,34636.05900582747,5122.787897390972,105.0,7.497262333632889,1.0,0.7719953362470524,22.06337201040536,12.272428618214498,0.16222584439344845,0.0,0.0,0.0
220.0,220.0,110.0,6.0,0.0,305.0,59.2,660.0,0.0,0.0,3516.0,0.5,36.666666666666664,33979.4661412272,6094.195032790705,104.0,8.94176608885408,1.0,0.9240126783162468,26.22344862596629,12.3209199369659,0.1590307751751149,0.0,0.0,0.0
220.0,220.0,110.0,4.0,0.0,326.0,59.2,660.0,22.0,22.0,2320.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6448659665229509,18.55971508741375,12.221973162052155,0.1674023238380309,0.1,1.0,0.8298701554106842
220.0,220.0,110.0,4.0,50.0,326.0,56.1,660.0,22.0,22.0,2303.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6805002712684259,18.55971508741375,12.221973162052155,0.16559152875982744,0.1,1.0,0.8298701554106842
220.0,220.0,110.0,4.0,100.0,326.0,51.7,660.0,22.0,22.0,2280.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.7384151879721217,18.55971508741375,12.221973162052155,0.16296103913563506,0.1,1.0,0.8298701554106842
220.0,220.0,110.0,5.0,100.0,309.0,51.7,660.0,22.0,22.0,2378.0,0.5,44.0,34636.05900582747,5122.787897390972,105.0,7.497262333632889,1.0,0.8839869227432399,22.06337201040536,12.272428618214498,0.15808871661926197,0.1,1.0,0.836736134384279
220.0,220.0,110.0,6.0,100.0,305.0,51.7,660.0,22.0,22.0,2479.0,0.5,36.666666666666664,33979.4661412272,6094.195032790705,104.0,8.94176608885408,1.0,1.058057070721892,26.22344862596629,12.3209199369659,0.15521327726034123,0.1,1.0,0.8433614894062433
220.0,220.0,110.0,4.0,0.0,326.0,59.2,660.0,44.0,44.0,1927.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6448659665229509,18.55971508741375,12.221973162052155,0.1674023238380309,0.2,1.0,1.6597403108213684
220.0,220.0,110.0,4.0,50.0,326.0,56.1,660.0,44.0,44.0,1869.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6805002712684259,18.55971508741375,12.221973162052155,0.16559152875982744,0.2,1.0,1.6597403108213684
220.0,220.0,110.0,4.0,100.0,326.0,51.7,660.0,44.0,44.0,1786.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.7384151879721217,18.55971508741375,12.221973162052155,0.16296103913563506,0.2,1.0,1.6597403108213684
220.0,220.0,110.0,5.0,100.0,309.0,51.7,660.0,44.0,44.0,1921.0,0.5,44.0,34636.05900582747,5122.787897390972,105.0,7.497262333632889,1.0,0.8839869227432399,22.06337201040536,12.272428618214498,0.15808871661926197,0.2,1.0,1.673472268768558
220.0,220.0,110.0,6.0,100.0,305.0,51.7,660.0,44.0,44.0,2018.0,0.5,36.666666666666664,33979.4661412272,6094.195032790705,104.0,8.94176608885408,1.0,1.058057070721892,26.22344862596629,12.3209199369659,0.15521327726034123,0.2,1.0,1.6867229788124867
220.0,220.0,110.0,4.0,0.0,326.0,59.2,660.0,66.0,66.0,1465.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6448659665229509,18.55971508741375,12.221973162052155,0.1674023238380309,0.3,1.0,2.4896104662320524
220.0,220.0,110.0,4.0,50.0,326.0,56.1,660.0,66.0,66.0,1443.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.6805002712684259,18.55971508741375,12.221973162052155,0.16559152875982744,0.3,1.0,2.4896104662320524
220.0,220.0,110.0,4.0,100.0,326.0,51.7,660.0,66.0,66.0,1385.0,0.5,55.0,35298.93505573492,4133.663947298419,106.0,6.0347539854780905,1.0,0.7384151879721217,18.55971508741375,12.221973162052155,0.16296103913563506,0.3,1.0,2.4896104662320524
220.0,220.0,110.0,5.0,100.0,309.0,51.7,660.0,66.0,66.0,1544.0,0.5,44.0,34636.05900582747,5122.787897390972,105.0,7.497262333632889,1.0,0.8839869227432399,22.06337201040536,12.272428618214498,0.15808871661926197,0.3,1.0,2.510208403152837
220.0,220.0,110.0,6.0,100.0,305.0,51.7,660.0,66.0,66.0,1662.0,0.5,36.666666666666664,33979.4661412272,6094.195032790705,104.0,8.94176608885408,1.0,1.058057070721892,26.22344862596629,12.3209199369659,0.15521327726034123,0.3,1.0,2.5300844682187305
165.0,165.0,82.5,3.64,0.0,333.3,45.887,1100.0,50.0,50.0,970.0,0.5,45.32967032967033,19537.2492967725,2800.5890982769743,78.86,5.462919761593341,1.0,1.0411939216511998,23.08890637254705,27.255893256272596,0.35128840017896756,0.30303030303030304,1.0,2.5325581268090653
165.0,165.0,82.5,3.289,0.0,333.3,45.887,1100.0,50.0,50.0,900.0,0.5,50.16722408026756,19711.554033785804,2540.7587832902773,79.211,4.950340056641181,1.0,0.9362422140970618,20.829788045580862,27.20366547285371,0.35370133360923783,0.30303030303030304,1.0,2.5228616425872725
165.0,165.0,82.5,2.913,0.0,333.3,45.887,1100.0,25.0,25.0,1220.0,0.5,56.64263645726056,19899.132398742797,2260.0005722472624,79.58700000000002,4.397945638651976,1.0,0.824935618831707,18.41802406627594,27.146649095321855,0.3566887479956149,0.15151515151515152,1.0,1.2561486768827368
165.0,165.0,82.5,2.913,0.0,333.3,45.887,1100.0,50.0,50.0,800.0,0.5,56.64263645726056,19899.132398742797,2260.0005722472624,79.58700000000002,4.397945638651976,1.0,0.824935618831707,18.41802406627594,27.146649095321855,0.3566887479956149,0.30303030303030304,1.0,2.5122973537654736
165.0,165.0,82.5,3.64,100.0,333.3,44.58,1100.0,25.0,25.0,1340.0,0.5,45.32967032967033,19537.2492967725,2800.5890982769743,78.86,5.462919761593341,1.0,1.0717197281922075,23.08890637254705,27.255893256272596,0.34963009557319824,0.15151515151515152,1.0,1.2662790634045327
165.0,165.0,82.5,3.64,100.0,333.3,44.58,1100.0,50.0,50.0,850.0,0.5,45.32967032967033,19537.2492967725,2800.5890982769743,78.86,5.462919761593341,1.0,1.0717197281922075,23.08890637254705,27.255893256272596,0.34963009557319824,0.30303030303030304,1.0,2.5325581268090653
165.0,165.0,82.5,3.289,100.0,333.3,44.58,1100.0,50.0,50.0,820.0,0.5,50.16722408026756,19711.554033785804,2540.7587832902773,79.211,4.950340056641181,1.0,0.9636910380949276,20.829788045580862,27.20366547285371,0.3519599528880992,0.30303030303030304,1.0,2.5228616425872725
165.0,165.0,82.5,2.913,100.0,333.3,44.58,1100.0,25.0,25.0,1190.0,0.5,56.64263645726056,19899.132398742797,2260.0005722472624,79.58700000000002,4.397945638651976,1.0,0.849121147181035,18.41802406627594,27.146649095321855,0.3548495937941265,0.15151515151515152,1.0,1.2561486768827368
165.0,165.0,82.5,2.913,100.0,333.3,44.58,1100.0,50.0,50.0,740.0,0.5,56.64263645726056,19899.132398742797,2260.0005722472624,79.58700000000002,4.397945638651976,1.0,0.849121147181035,18.41802406627594,27.146649095321855,0.3548495937941265,0.30303030303030304,1.0,2.5122973537654736
165.0,165.0,82.5,2.74,0.0,350.0,67.864,2044.0,0.0,0.0,1710.0,0.5,60.21897810218977,19985.736780813677,2129.980582318145,79.76,4.142630928543426,1.0,0.549647265035293,18.178545950228173,50.39396954797217,0.7265239761788189,0.0,0.0,0.0
165.0,165.0,82.5,2.73,0.0,350.0,67.864,2044.0,16.0,16.0,1290.0,0.5,60.43956043956044,19990.748563573943,2122.4487650784176,79.77,4.127850537680871,1.0,0.5475663470683579,18.11141642457446,50.39109832845391,0.7267555043808113,0.09696969696969697,1.0,0.8022686043508663
165.0,165.0,82.5,2.73,0.0,350.0,67.864,2046.0,27.0,27.0,1050.0,0.5,60.43956043956044,19990.748563573943,2122.4487650784176,79.77,4.127850537680871,1.0,0.5475663470683579,18.11141642457446,50.44040468689662,0.7274666154418493,0.16363636363636364,1.0,1.3538282698420867
165.0,165.0,82.5,2.77,0.0,350.0,67.864,2041.0,65.0,65.0,520.0,0.5,59.56678700361011,19970.705202444045,2152.565403948514,79.73,4.18695745636883,1.0,0.5558934354559323,18.37997127466563,50.328598029296245,0.724769228978449,0.3939393939393939,1.0,3.260700883739156
165.0,165.0,82.5,2.71,0.0,350.0,67.864,2044.0,82.0,82.0,436.0,0.5,60.88560885608856,20000.774014050083,2107.3798155545524,79.79,4.098282431071297,1.0,0.5434062180029209,17.97717572220772,50.38535148991287,0.7272211642031394,0.49696969696969695,1.0,4.110688832192588
165.0,165.0,82.5,2.69,0.0,350.0,67.864,2045.0,138.0,138.0,255.0,0.5,61.33828996282528,20010.801977800344,2092.3037793048106,79.81,4.0687045551636345,1.0,0.5392483632176407,17.84295945755259,50.404246336913765,0.7280463388626767,0.8363636363636363,1.0,6.9164089013098105
165.0,165.0,82.5,4.0,0.0,350.0,67.864,2044.0,0.0,0.0,1875.0,0.5,41.25,19359.279329583704,3064.8143310881733,78.5,5.98556504458692,1.0,0.8164762830821245,26.68723268287162,50.74409401686263,0.7030082840361246,0.0,0.0,0.0
165.0,165.0,82.5,3.93,0.0,350.0,67.864,2041.0,30.0,30.0,1040.0,0.5,41.98473282442748,19393.820826650655,3013.6170281551285,78.57,5.884182804841544,1.0,0.8014072601811691,26.211836345864075,50.65079510881369,0.7030381048856966,0.18181818181818182,1.0,1.5242693899889803
203.0,203.0,101.5,6.0,50.0,362.0,38.056,710.0,0.0,0.0,3065.0,0.5,33.833333333333336,28652.11039890231,5598.637483456864,95.5,8.914326891205206,1.0,1.858707980967686,33.79043282320717,14.391841023612452,0.18116577347550702,0.0,0.0,0.0
203.0,203.0,101.5,6.0,50.0,362.0,38.056,710.0,25.0,25.0,2295.0,0.5,33.833333333333336,28652.11039890231,5598.637483456864,95.5,8.914326891205206,1.0,1.858707980967686,33.79043282320717,14.391841023612452,0.18116577347550702,0.12315270935960591,1.0,1.042610416433586
203.0,203.0,101.5,6.0,50.0,362.0,38.056,710.0,50.0,50.0,1750.0,0.5,33.833333333333336,28652.11039890231,5598.637483456864,95.5,8.914326891205206,1.0,1.858707980967686,33.79043282320717,14.391841023612452,0.18116577347550702,0.24630541871921183,1.0,2.085220832867172
203.0,203.0,101.5,6.0,50.0,362.0,38.056,710.0,75.0,75.0,1410.0,0.5,33.833333333333336,28652.11039890231,5598.637483456864,95.5,8.914326891205206,1.0,1.858707980967686,33.79043282320717,14.391841023612452,0.18116577347550702,0.3694581280788177,1.0,3.1278312493007583
203.0,203.0,101.5,8.0,50.0,334.0,38.056,710.0,0.0,0.0,3529.0,0.5,25.375,27464.58837584537,7323.115460399923,93.5,11.72960633163396,1.0,2.3401630376729408,41.900411922628265,14.504214224166587,0.17457262834719814,0.0,0.0,0.0
203.0,203.0,101.5,8.0,50.0,334.0,38.056,710.0,25.0,25.0,2401.0,0.5,25.375,27464.58837584537,7323.115460399923,93.5,11.72960633163396,1.0,2.3401630376729408,41.900411922628265,14.504214224166587,0.17457262834719814,0.12315270935960591,1.0,1.0589556323865508
203.0,203.0,101.5,8.0,50.0,334.0,38.056,710.0,50.0,50.0,1801.0,0.5,25.375,27464.58837584537,7323.115460399923,93.5,11.72960633163396,1.0,2.3401630376729408,41.900411922628265,14.504214224166587,0.17457262834719814,0.24630541871921183,1.0,2.1179112647731015
203.0,203.0,101.5,8.0,50.0,334.0,38.056,710.0,75.0,75.0,1434.0,0.5,25.375,27464.58837584537,7323.115460399923,93.5,11.72960633163396,1.0,2.3401630376729408,41.900411922628265,14.504214224166587,0.17457262834719814,0.3694581280788177,1.0,3.176866897159652
159.0,159.0,79.5,6.0,50.0,363.0,38.056,954.0,0.0,0.0,1675.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,2.4257284251075757,43.544964429962555,24.85040169289651,0.30878679594399716,0.0,0.0,0.0
159.0,159.0,79.5,6.0,50.0,363.0,38.056,1431.0,0.0,0.0,1651.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,2.4257284251075757,43.544964429962555,37.27560253934477,0.4631801939159957,0.0,0.0,0.0
159.0,159.0,79.5,6.0,50.0,363.0,38.056,1908.0,0.0,0.0,1631.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,2.4257284251075757,43.544964429962555,49.70080338579302,0.6175735918879943,0.0,0.0,0.0
159.0,159.0,79.5,8.0,50.0,350.0,38.056,954.0,0.0,0.0,2370.0,0.5,19.875,16060.60704331442,5612.95607446353,71.5,11.559673784677855,1.0,3.2142125553449614,56.5858157291923,25.074618501034827,0.3027421140526566,0.0,0.0,0.0
159.0,159.0,79.5,8.0,50.0,350.0,38.056,1431.0,0.0,0.0,2010.0,0.5,19.875,16060.60704331442,5612.95607446353,71.5,11.559673784677855,1.0,3.2142125553449614,56.5858157291923,37.611927751552244,0.4541131710789849,0.0,0.0,0.0
159.0,159.0,79.5,8.0,50.0,350.0,38.056,1908.0,0.0,0.0,1983.0,0.5,19.875,16060.60704331442,5612.95607446353,71.5,11.559673784677855,1.0,3.2142125553449614,56.5858157291923,50.149237002069654,0.6054842281053132,0.0,0.0,0.0
137.91,137.91,68.955,2.7,100.0,299.4,41.5,420.0,0.0,0.0,1104.0,0.5,51.077777777777776,13790.72788981927,1744.484194731935,66.255,4.065776378496736,1.0,0.9126064817505405,18.372854089833563,12.423141085321657,0.1549298361003044,0.0,0.0,0.0
137.91,137.91,68.955,2.7,100.0,299.4,41.5,420.0,0.0,0.0,1115.0,0.5,51.077777777777776,13790.72788981927,1744.484194731935,66.255,4.065776378496736,1.0,0.9126064817505405,18.372854089833563,12.423141085321657,0.1549298361003044,0.0,0.0,0.0
137.91,137.91,68.955,2.7,100.0,299.4,41.5,420.0,0.0,0.0,1095.0,0.5,51.077777777777776,13790.72788981927,1744.484194731935,66.255,4.065776378496736,1.0,0.9126064817505405,18.372854089833563,12.423141085321657,0.1549298361003044,0.0,0.0,0.0
137.67,137.67,68.835,2.72,100.0,299.4,40.0,420.0,0.0,0.0,1100.0,0.5,50.61397058823528,13732.508523081473,1753.7528342027163,66.115,4.0949002281698625,1.0,0.955895271569929,18.543645591984525,12.446837178971997,0.15409858019620556,0.0,0.0,0.0
137.67,137.67,68.835,2.72,100.0,299.4,40.0,420.0,0.0,0.0,1092.0,0.5,50.61397058823528,13732.508523081473,1753.7528342027163,66.115,4.0949002281698625,1.0,0.955895271569929,18.543645591984525,12.446837178971997,0.15409858019620556,0.0,0.0,0.0
137.67,137.67,68.835,2.72,100.0,299.4,40.0,420.0,0.0,0.0,1095.0,0.5,50.61397058823528,13732.508523081473,1753.7528342027163,66.115,4.0949002281698625,1.0,0.955895271569929,18.543645591984525,12.446837178971997,0.15409858019620556,0.0,0.0,0.0
137.73,137.73,68.865,2.69,100.0,299.4,41.5,1120.0,0.0,0.0,1017.0,0.5,51.20074349442379,13757.444600610079,1735.9089924793402,66.175,4.050975385333871,1.0,0.9103174745624796,18.328100194468618,33.17024617130493,0.41376162557543633,0.0,0.0,0.0
137.73,137.73,68.865,2.69,100.0,299.4,41.5,1120.0,0.0,0.0,983.0,0.5,51.20074349442379,13757.444600610079,1735.9089924793402,66.175,4.050975385333871,1.0,0.9103174745624796,18.328100194468618,33.17024617130493,0.41376162557543633,0.0,0.0,0.0
137.73,137.73,68.865,2.69,100.0,299.4,41.5,1120.0,0.0,0.0,977.0,0.5,51.20074349442379,13757.444600610079,1735.9089924793402,66.175,4.050975385333871,1.0,0.9103174745624796,18.328100194468618,33.17024617130493,0.41376162557543633,0.0,0.0,0.0
137.63,137.63,68.815,2.72,100.0,299.4,40.0,1120.0,0.0,0.0,954.0,0.5,50.59926470588235,13724.201523786855,1753.2242394834263,66.095,4.094868450686192,1.0,0.9561855682306035,18.549112854761265,33.201386348575596,0.41104024308772535,0.0,0.0,0.0
137.63,137.63,68.815,2.72,100.0,299.4,40.0,1120.0,0.0,0.0,926.0,0.5,50.59926470588235,13724.201523786855,1753.2242394834263,66.095,4.094868450686192,1.0,0.9561855682306035,18.549112854761265,33.201386348575596,0.41104024308772535,0.0,0.0,0.0
137.63,137.63,68.815,2.72,100.0,299.4,40.0,1120.0,0.0,0.0,928.0,0.5,50.59926470588235,13724.201523786855,1753.2242394834263,66.095,4.094868450686192,1.0,0.9561855682306035,18.549112854761265,33.201386348575596,0.41104024308772535,0.0,0.0,0.0
137.76,137.76,68.88,2.73,100.0,299.4,41.5,1680.0,0.0,0.0,850.0,0.5,50.46153846153846,13747.05181941292,1761.1523310811529,66.14999999999999,4.109623526309619,1.0,0.9242533885834908,18.600472921800453,49.75753061266651,0.619824162701721,0.0,0.0,0.0
137.76,137.76,68.88,2.73,100.0,299.4,41.5,1680.0,0.0,0.0,824.0,0.5,50.46153846153846,13747.05181941292,1761.1523310811529,66.14999999999999,4.109623526309619,1.0,0.9242533885834908,18.600472921800453,49.75753061266651,0.619824162701721,0.0,0.0,0.0
137.76,137.76,68.88,2.73,100.0,299.4,41.5,1680.0,0.0,0.0,837.0,0.5,50.46153846153846,13747.05181941292,1761.1523310811529,66.14999999999999,4.109623526309619,1.0,0.9242533885834908,18.600472921800453,49.75753061266651,0.619824162701721,0.0,0.0,0.0
137.7,137.7,68.85,2.71,100.0,299.4,41.5,420.0,20.0,20.0,813.0,0.5,50.811808118081174,13742.895806491488,1747.9402648450857,66.14,4.080269628924839,1.0,0.9175970996188357,18.470407119747456,12.443251801601447,0.15510473459668547,0.14524328249818447,1.0,1.2086571865256537
137.7,137.7,68.85,2.71,100.0,299.4,41.5,420.0,20.0,20.0,810.0,0.5,50.811808118081174,13742.895806491488,1747.9402648450857,66.14,4.080269628924839,1.0,0.9175970996188357,18.470407119747456,12.443251801601447,0.15510473459668547,0.14524328249818447,1.0,1.2086571865256537
137.59,137.59,68.795,2.71,100.0,299.4,41.5,420.0,40.0,40.0,535.0,0.5,50.771217712177126,13720.048966617343,1746.4919736151212,66.08500000000001,4.080182864026895,1.0,0.9183635369707358,18.48538623726492,12.453378772952425,0.1552193428993529,0.29071880223853475,1.0,2.419316461617705
137.59,137.59,68.795,2.71,100.0,299.4,41.5,420.0,40.0,40.0,555.0,0.5,50.771217712177126,13720.048966617343,1746.4919736151212,66.08500000000001,4.080182864026895,1.0,0.9183635369707358,18.48538623726492,12.453378772952425,0.1552193428993529,0.29071880223853475,1.0,2.419316461617705
137.59,137.59,68.795,2.71,100.0,299.4,41.5,420.0,40.0,40.0,547.0,0.5,50.771217712177126,13720.048966617343,1746.4919736151212,66.08500000000001,4.080182864026895,1.0,0.9183635369707358,18.48538623726492,12.453378772952425,0.1552193428993529,0.29071880223853475,1.0,2.419316461617705
137.52,137.52,68.76,2.73,100.0,299.4,41.5,1120.0,20.0,20.0,616.0,0.5,50.37362637362638,13697.221133378742,1757.9691025877858,66.03,4.1094314559174165,1.0,0.9259391986076414,18.633405692892236,33.23062606859596,0.4138826887457614,0.14543339150668994,1.0,1.2106172709296876
137.52,137.52,68.76,2.73,100.0,299.4,41.5,1120.0,20.0,20.0,636.0,0.5,50.37362637362638,13697.221133378742,1757.9691025877858,66.03,4.1094314559174165,1.0,0.9259391986076414,18.633405692892236,33.23062606859596,0.4138826887457614,0.14543339150668994,1.0,1.2106172709296876
137.52,137.52,68.76,2.73,100.0,299.4,41.5,1120.0,20.0,20.0,645.0,0.5,50.37362637362638,13697.221133378742,1757.9691025877858,66.03,4.1094314559174165,1.0,0.9259391986076414,18.633405692892236,33.23062606859596,0.4138826887457614,0.14543339150668994,1.0,1.2106172709296876
